Region,Case 1st Observed Date,Narrative,CAUSE,DETERMINED FATE,Health status,DISENTANGLEMENT STATUS,"Seen 
1yr+","Breeding, Feeding, Migratory corridor, or Other?",INITIAL  National Cause Criteria: L1-L12,FINAL National Cause Criteria: L1-L12,L1,L2,L3,L4,L5a,L5b,L6a,L6b,L6c,L7a,L7b,L8,L9,L10,L11,L12,"PBR 
Value","Gear 
Type",Trailing?
ATL,5-Nov-06,"Commercial fisherman reported animal entrapped in Weir.  Entrapped in weir that is currently not being fished so there is no netting and poles are approximately 3 ft apart. Freed by the removal of several poles.  Swam away and joined 5 other right whales at the mouth of the cove where animal was observed being active at the surface.  Animal did acquire many scratches and marks from the containment. Healthy resights, reproductively successful. Died in 2019 - COD = VS",ET,NS,Recovered,Released,1,F,L10,L10,,,,,,,,,,,,,,1,,,0,Weir,-
ATL,30-Dec-06,"Right whale carcass reported on 12/30 off Georgia coast, observed during an aerial survey. Towed to Fort Clinch State Park, FL.  Necropsy performed on 12/31. 20 deep (range = 12-30 cm) propeller cuts along right side of head and back with associated hemorrhaging.  classify >10cm & vessel >65ft. **Proximate COD = sharp propeller trauma, Ultimate COD = hemorrhage & pneumothorax. Condition code & histology suggest death 5 days prior to examination",VS,MT,Dead,-,0,B,"L5a, L7a",-,,,,,1,,,,,1,,,,,,,1,-,-
ATL,22-Jan-07,"event added 6/5/14. sighted w/ superficial, healed lacerations across back. Successfully reproductive, healthy resights.  classify <3cm & unable to determine vessel size",VS,NS,Recovered,-,1,F,L5b,L5b,,,,,,1,,,,,,,,,,,0,-,-
ATL,9-Mar-07,"2 lines exiting left mouth, crossing over back and tightly wrapping both flippers; partial disentanglement on 9/18/07 - aft back wrap cut; confirmed gear free on 2/23/11; calved in 2011.",EN,NS,Recovered,"Partial, 
Shed Gear",1,F,L2,L10,,1,,,,,,,,,,,,1,,,0,-,-
ATL,12-Mar-07,"P aerial team observed a right whale with a massive propeller wounds along it's right flank. Resights indicate healthy. From 2013 on (age 8), concerns expressed that potential pregnancies may reopen/infect lacerations - similar to 2143. Not reproductively successful as of Apr 2020 (15 yrs old).  classify >10cm & vessel >65ft. incl in  May 2013 - Jun 2017 ""Monitoring Inj Egs"" docs",VS,NS,Recovered,-,1,F,"L5a, L7a","L5a, L7a",,,,,1,,,,,1,,,,,,,0,-,-
ATL,31-Mar-07,"Dependent calf. Full necropsy perfomed on 02Apr07. Fishing gear not present, but strong evidence of entanglement around flipper. Edema associated with flipper and dorsal & ventral thoracic musculature. Epidermal abrasion indicated entangling body wraps. **Genetic analysis confirm NOT 2007CalfOf2145. Also confirm that is calf of undocumented 2007 mother (all calves of known haplotype C mothers in 2007 survived) - 12/10/12  ***Proximate COD = probable acute EN, Ultimate COD = undetermined -  02/28/19",EN,MT,Dead,-,0,M,L2,-,,1,,,,,,,,,,,,,,,1,-,-
ATL,8-May-07,"Single length of green rope exiting the left side of the mouth, trailing alongside the left flank, terminating at an orange buoy ~60 ft behind the flukes. No wraps. Shed part of trailing line by 5/29/07 - terminates mid-back. Line shifted to exit right mouth by 6/25/07. Confirmed gear free on 2/14/08; healthy resights, reproductively successful.",EN,NS,Recovered,Shed Gear,1,F,L3,L3,,,1,,,,,,,,,,,,,,0,-,1
ATL,5-Aug-07,event added 2014. Right half of right fluke lobe cut off. Healed. Likely from EN based on ragged nature of cut and evidence of other new EN scars detected at same time. Healthy resights until death in 2017 - COD = EN,EN,NS,Recovered,-,1,F,L2,L2,,1,,,,,,,,,,,,,,,0,-,-
ATL,14-Aug-07,"Dependent calf. Live stranded on 1/26/09 & euthanized on 1/28/09. Partial necropsy on 1/31/09 due to remote location. Entanglement never witnessed, though evidence first seen in 8/14/2007 as a calf in BOF; upon review of images, scoliosis evident in 2007; necropsy states scoliosis due to entanglement injury & not congenital; entanglement wounds chronically infected. **Proximate COD = entanglement trauma (likely acute incident with chronic implications), post-traumatic scoliosis. Ultimated COD = euthanasia - 02/28/19",EN,MT,Dead,-,0,F,L2 or L10,-,,?,,,,,,,,,,,,?,,,1,-,-
ATL,12-Jan-08,"Line exiting the right side of the mouth and trailing back approximately one body length behind the animal before sinking out of visibility. No wraps. Partial disentanglement on 3/11/08 - grappled trailing gear which parted quickly. Confirmed gear free on 11/13/08; Recovered frayed rope fragment.  Approximately 20â€ in length with an estimated diameter of 3/8â€ to 1/2â€. Healthy resights, reproductively successful",EN,NS,Recovered,Shed Gear,1,F,L3,L3,,,1,,,,,,,,,,,,,,0,-,1
ATL,29-Jan-08,Blue rope exiting from both sides of the mouth. The line exiting the left side of the mouth trails back to just forward of the flukes and the line exiting the right side of the mouth trails approximately 10ft beyond the flukes. No wraps. Confirmed gear free on 5/8/08. Healthy resights until new entanglement event in 2014,EN,NS,Recovered,Shed Gear,1,B,L3,L3,,,1,,,,,,,,,,,,,,0,-,1
ATL,29-Jan-08,"Substantial raw wrapping injuries covering dorsal ventral side, including the rostrum.  Injuries consistent with entanglement, though no gear present. Sighted pre-injury on 12/19/2007 in Gulf of Maine. Healthy resights until subsequent entanglement in 2017.",EN,NS,Recovered,-,1,B,L2,L2,,1,,,,,,,,,,,,,,,0,-,-
ATL,3-Feb-08,"Rope trailing out the right side of the mouth and a short loop of line trailing out of the left side of the mouth and embedded wrap around the top of the rostrum. Thin with poor skin condition. Confirmed gear free on 4/9/11, resights indicate healthy.",EN,NS,Recovered,Shed Gear,1,M,L2,L2,,1,,,,,,,,,,,,,,,0,-,1
ATL,6-Mar-08,"Line caught in left baleen plates & trailing 50'. Rope trailing from left side of mouth. Team shortened trailing lines on 3/14/08 - no gear recovered. Configuration changed by 2/25/09, gear now out of both sides of mouth. Configuration changed by 1/24/10 - 2 lines exit left mouth, tight across rostrum, enter right mouth & trail down right side. 5/1/10 - cut rostrum wrap with flying cutter. Confirmed gear free 5/4/10; Initially evidence of health decline, but improved despite entanglement becoming more complicated. Calved r CCB in 2013. Healthy resights",EN,NS,Recovered,"Partial, 
Shed Gear",1,F,L3,L2,,1,1,,,,,,,,,,,,,,0,-,1
ATL,7-May-08,"Entanglement was observed during photo analysis. Rope in mouth that trails down the left side of the body, the trailing line seems to end in a fray or ball of line. No wraps. Confirmed gear free on 6/1/09. Healthy wraps.",EN,NS,Recovered,Shed Gear,1,F,L3,L3,,,1,,,,,,,,,,,,,,0,-,1
ATL,24-Sep-08,"skim feeding in poor condition w/ fresh EN injuries; poor health condition - heavy cyamid load, swath lesions, rake marks; fresh entanglement scars though no gear present; scoliosis evident & right pectoral appears compromised;  blunt trauma unlikely to have caused spinal damage to peduncle & that injury is similar to euthanized Eg#3710 w/ scoliosis following unseen entanglement; old prop scars acquired between May 1991 & Sep 1992 (L5b) may have exacerbated injury",EN,SI,Decline,-,0,F,L10,L10,,,,,,,,,,,,,,1,,,1,-,-
ATL,8-Dec-08,Constricting body wrap @ level of flippers w/ 3 lines trailing 300' past flukes; flipper involvement unknown; tagged with telemetry package on 12/18; tag recovered adrift w/ 134 fm of entangling gear on 12/19/08; A total of approximately 133 fathoms of 5/16 & 3/8 diameter floating poly rope.  Possibly part of an end line for a fixed gear fishery; confirmed gear free on 2/1/09. Healthy resights.,EN,NS,Recovered,"Partial, 
Shed Gear",1,B,L2,L10,,1,,,,,,,,,,,,1,,,0,-,1
ATL,26-Dec-08,"2 sets of lines exiting each side of the mouth and forming a bridle by coming together in a knot approximately 3/4 of the way back on the animals back - loops not tight and unlikely to become constricting. From the knot, the lines are twisted together and trail behind ~300-400 ft. At the end of the line are two buoys, one white and one orange with about 10 feet in between them. Partial disentanglement - removed ~350 ft of line on and cut one side of the 2 lines going through the mouth. Switched out the malfunctioning satellite tag with a different, functioning tag.  The satellite buoy was found with 100 ft of line attached on 12/28/08. Confirmed gear free on 1/4/09; Recovered gear = endline of 12 pot CAN lobster trawl set.",EN,NS,Recovered,"Partial, 
Shed Gear",1,B,L3,L3,,,1,,,,,,,,,,,,,,0,Pot/trap,1
ATL,14-Jan-09,"Multiple lines at mouthline, cutting into rostrum and left lip, left flipper wrap (unsure if loose or tight), line trailing 300' behind. Partial disentanglement: trailing line shortened and telemetry buoy attached; 1/23/09 & 3/5/09- Unsuccessful disentanglement attempt; Successful deployment and administration of sedative; 3/6/09 -  Successful deployment and administration of sedative; Successful disentanglement. Cut made to rostrum wrap; recovered approx 400 ft of line; any line remaining likely to be shed; increased health decline throughout, last seen with heavy cyamids and overall grey skin. No resights.",EN,SI,Decline,Partial,0,B,L2,L3,,1,1,,,,,,,,,,,,,,1,Pot/trap,-
ATL,31-Jan-09,"Line through mouth & twisted together to form a loop @ right shoulder - unknown flipper involvment. 2 lines trailing 40' past flukes; no wraps; Telemetry buoy attached, possibly came off on 2/11 or 2/12 based on transmit data; adrift buoy was retrieved 2/25 with 51' of line; Confirmed gear free on 02/19/10; healthy resights",EN,NS,Recovered,"Partial, 
Shed Gear",1,B,L10,L10,,,,,,,,,,,,,,1,,,0,-,1
ATL,7-Feb-09,"Tight line over rostrum entering both sides of mouth, right side exits & trails 30' beyond flukes w/ no wraps, left side exits, wraps left flipper & trails to peduncle. Nature of left flipper wraps unclear. Telemetry buoy attached on 2/9/09; cut made to line over rostrum and close to mouth on 2/12/09; confirmed gear free on 3/10/09; healthy resights",EN,NS,Recovered,"Partial, 
Shed Gear",1,B,L2,L3,,1,1,,,,,,,,,,,,,,0,-,1
ATL,19-Apr-09,"50' vessel @ 19.7 kts; Whale struck below water on return trip to port, propeller lacerated fluke, non-life threatening.  classify 3-10cm & vessel 40-65ft. Healthy resights.",VS,NS,Recovered,-,1,F,"L5b, L6b","L5b, L6b",,,,,,1,,1,,,,,,,,,0,-,-
ATL,18-Jul-09,"70-100' trailing line w/20"" yellow ball buoy, attachment point & full configuration unknown; few photos show cyamids around peduncle and flukes; no resights. Presumed dead in 2015. incl in  May 2013 - Dec 2014",EN,PR,Unknown,-,0,F,L10,L10,,,,,,,,,,,,,,1,,,0.75,-,1
ATL,9-Aug-09,Dependent calf. Entanglement injuries at fluke insertion documented during calf year. No gear present. Fluke deformities developed in subsequent years - flukes curved upwards like a taco shell. No resights post 4/22/11. Record added retroactively after resights showed deformation of flukes. Presumed dead in 2017.,EN,SI,Decline,-,1,F,L5a,L5a,,,,,1,,,,,,,,,,,,1,-,-
ATL,4-Sep-09,"Anchored in gear. 2 rostrum wraps, 3 lines exiting left mouth. 1 line to flipper then over body & to weighted gear. 1 line over body to weighed gear. 1 line trailing past flukes; seen one week earlier with calf in Bay of Fundy, calf not seen during response (resights indicate calf healthy); Later report from 9/3 received - entangled, no position given but on Jeffreys Ledge; disentangled - confirmed gear free on 5/4/10. Healthy resights thru Jun 2012. Presumed dead 2018.",EN,NS,Recovered,Disentangled,1,F,L2,-,,1,,,,,,,,,,,,,,,0,-,-
ATL,8-Sep-09,"Record added 10/30/13; Sighted with new, superficial, healed lacerations across back; Not injured as of 3/11/09.  classify <3cm & unable to determine vessel size",VS,NS,Recovered,-,1,F,L5b,L5b,,,,,,1,,,,,,,,,,,0,-,-
ATL,26-Sep-09,"single trap & buoy line caught in the gape of the mouth & tightly wrapped upper jaw. Disentangled same day, healthy resights until new entanglement in 2012. Gear owner interview - set in Cape Cod Bay",EN,NS,Recovered,Disentangled,1,F,L2,-,,1,,,,,,,,,,,,,,,0,Pot/trap,-
ATL,26-Nov-09,"Boater reported entangled whale almost two weeks after sighting; line through mouth twisting together forming loop on left shoulder, trailing unknown distance - full configuration unknown; resighted 1/13/10 free of gear; Scars suggest at some point line had lodged in both sides of the mouthline, trailing off to the left side of the body & that flippers were likely not involved. Healthy resights.",EN,NS,Recovered,Shed Gear,1,M,L10,L10,,,,,,,,,,,,,,1,,,0,-,1
ATL,14-Dec-09,"vessel possibly struck a right whale; 87' @ 8-9 kts; navy vessel reported to uscg vessel seeing a strike and a right whale surface in front of the vessel. unclear which animal struck, no lacerations visible, no blood in water, animals appeared to behave normally. No resights",VS,NS,Unknown,-,0,M,L6c,L6c,,,,,,,,,1,,,,,,,,0,-,-
ATL,15-Dec-09,"sighted w/ 2 new series of shallow, healing propeller injuries across its back. Resights healthy.  classify 3-10cm & vessel 40->65ft",VS,NS,Recovered,-,1,B,"L5b, L7b","L5b, L7b",,,,,,1,,,,,1,,,,,,0,-,-
ATL,21-Feb-10,"event added 2014. Sighted with new, minor, healing lacerations across blowholes; Not injured as of 1/6/10.  classify as <3cm & vessel >65ft. Resights indicate healing, but no resights post 21Apr10 in GoM. Presumed dead in 2016. ",VS,NS,Unknown,-,0,B,"L5b, L7a","L5b, L7a",,,,,,1,,,,1,,,,,,,0,-,-
ATL,13-May-10,"EN: series of constricting wraps of line around base of flukes; Moderate cyamid load; Disentangled - recovered 180' of 5/8"" poly-dac float rope, white w/ red tracer. Healthy resights.",EN,NS,Recovered,Disentangled,1,F,L2,-,,1,,,,,,,,,,,,,,,0,-,-
ATL,13-May-10,"VS: event added 6/5/14. 4 superficial healed lacerations on trailing edge of left fluke blade, r notch.  classify <3 cm & vessel </= 40ft. Healthy resights.",VS,NS,Recovered,-,1,F,"L5b, L7b","L5b, L7b",,,,,,1,,,,,1,,,,,,0,-,-
ATL,27-Jun-10,"45ft male. Initially misidentified by USCGC as an entangled minke carcass, email sent only, respotted on 6/30, towed in by USCGC & commercial vessel on 7/1 to Seashore State Park. Gear lost in transit. Necropsied on 7/2. Evidence of constricting rostrum, mouth & flipper wraps w/ associated hemorrhage and bone damage/ Complete skeleton salvaged. Every single small bone was salvaged and very little is broken.  One pair of vertebrae is fused by Spondylosis deformans and at least one other is affected.  The upper left palate (palatine bone) has a healed crack.  One humerus has a deep furrow from a rope cutting in over a long time period.  The skeleton was donated to the Smithsonian. Id'd in 2013 by .  **Proximate COD = chronic entanglement, Ultimate COD = undetermined, possible hemorrhage or sepsis - 03/04/19 ",EN,MT,Dead,-,0,M,L2,-,,1,,,,,,,,,,,,,,,1,-,-
ATL,2-Jul-10,"No necropsy; 2 large ventral lacerations that run dorsally, but unknown how far; histo can't confirm pre or post, but likely no hemorrhage due to instant demise; poss bruising in photos. report >10 cm deep (L5a) & cannot estimate vessel size based on lacerations.*Genetic ID made on 11/2/15 **lacerations deep through muscle w/ shattered vertebrae deep to caudal most laceration. unclear pre vs post mortem.",VS,MT,Dead,-,0,F,L5a,-,,,,,1,,,,,,,,,,,,1,-,-
ATL,12-Aug-10,"Full necropsy completed. Evidence of entanglement w/ assoc hemorrhage around right flipper (ID confirmed 12/10/13). **Rostrum fractures likely post-mortem. Proximate COD = acute entanglement, Ultimate COD = undetermined, possible drowning/asphyxia - 2/28/19  **Presumed dead for minimum of 1 week prior to report of carcass - suspect acute entanglement event based on relatively good body condition & no gear on animal - 03/04/19   ",EN,MT,Dead,-,0,F,L2,-,,1,,,,,,,,,,,,,,,1,-,-
ATL,30-Aug-10,"Record added 10/30/13. Sighted w/ new, superficial, healed prop scars on peduncle. Not injured as of 4/20/10, unable to see injured area on 5/16/10 or 5/18/10.  classify <3cm & vessel 16-40ft. Healthy resights until death in 2014 (unknown COD)",VS,NS,Recovered,-,1,F,"L5b, L7b","L5b, L7b",,,,,,1,,,,,1,,,,,,0,-,-
ATL,10-Sep-10,"free-swimming with tight rostrum wrap, remaining configuration unknown; no resights. Presumed dead in 2016.",EN,SI,Unknown,-,0,F,L2,L2,,1,,,,,,,,,,,,,,,1,-,-
ATL,20-Oct-10,"Free-swimming with shifting entanglement; line with rolled up net w/ float buoys - attachment point at flippers; Subsequent sightings support attachment at flippers, show rolled up netting across back eventually slipping aft. Flippers pale indicating compromised. Confirmed gear free on 9/19/11. Healthy resights though pectorals remain pale.",EN,NS,Recovered,Shed Gear,1,F,L2,L2,,1,,,,,,,,,,,,,,,0,Net,-
ATL,18-Dec-10,Sighted during  aerial survey with new large wound on peduncle. Expert opinion agrees from VS. Resights indicate healthy until entanglement in 2015.  classify >10cm & unable to determine vessel size.,VS,NS,Recovered,-,1,F,L5a,L5a,,,,,1,,,,,,,,,,,,0,-,-
ATL,25-Dec-10,"Life threatening entanglement; constricting wraps, compromised pectoral & health decline; telemetry buoy attached; partial disentanglement; successful sedation & administration of antibiotics; continued severe health decline; found dead on 2/1/11. proximate COD = chronic entanglement, ultimate COD = shark predation. **Death likely shortly before carcass found on 2/1 and likely peracute - 03/04/19 ",EN,MT,Dead,Partial,0,B,L2,-,,1,,,,,,,,,,,,,,,1,Pot/trap,-
ATL,16-Jan-11,"record added 10/26/13; yearling sighted with 3 new, superficial, healing lacerations across peduncle.  classify 3-10cm & vessel >65ft. Incl in  May 2013 - Jun 2017 ""Monitoring Inj Egs"" docs as Monitor. Healthy resights until death in 2019 - COD = VS",VS,NS,Recovered,-,1,B,"L5b, L7a","L5b, L7a",,,,,,1,,,,1,,,,,,,0,-,-
ATL,19-Jan-11,"Lactating female. Thin dark line exiting left mouth line, full configuration unknown. Resights confirm gear free and healthy.",EN,NS,Recovered,Shed Gear,1,B,L10,L10,,,,,,,,,,,,,,1,,,0,-,1
ATL,20-Jan-11,"16 new, deep lacerations down back. No resights. Prop wounds happened between 1/15 and 1/20.  classify >10cm & vessel >65ft. Presumed dead in 2017.",VS,SI,Unknown,-,0,M,"L5a, L7a","L5a, L7a",,,,,1,,,,,1,,,,,,,1,-,-
ATL,30-Jan-11,"Appears to be a gillnet of some kind emanating from the left mouthline; thin line, netting & sm black floats. No wraps. Confirmed gear free on on 12/8/11 based on 11/8/11 sighting. Healthy resights",EN,NS,Recovered,Shed Gear,1,B,L3,L3,,,1,,,,,,,,,,,,,,0,Gillnet,1
ATL,13-Feb-11,"Free swimming with gear trailing from right pectoral. Severe health decline - emaciated & pale,  w/ right pectoral completely white; incl in  May 2013 - Dec 2016 ""Monitoring Inj Egs"" docs. No resights. Presumed dead 2017.",EN,SI,Decline,-,0,B,L2,L2,,1,,,,,,,,,,,,,,,1,-,1
ATL,13-Feb-11,"Juvenile, Free-swimming with rolled monofilament netting exiting from both mouthlines and joining together in a loose loop r the blowholes. No trailing gear found. Partial disentanglement - loop cut. Remaining configuration is open bridle with gear trailing ~6ft out of right mouthline. Animal biopsied. Recovered 5' sq pink monofilament webbing, 6.25"" mesh, twine=0.61mm. Resights confirm shed remaining gear and healthy.",EN,NS,Recovered,"Partial, 
Shed Gear",1,B,L3,L3,,,1,,,,,,,,,,,,,,0,Gillnet,1
ATL,16-Mar-11,"Thought to be same case as E06-11 but not confirmed. ~67' of rope - 13 wraps of 2 types of gear on right pec. Genetic analysis to confirm resight of 3993 pending (8/5/15 - ) images show multiple wraps that are embedded in the bone; ossification indicates pre-mortem. **Proximate COD = chronic entanglement, Ultimate COD = undetermined - 03/04/19 ",EN,MT,Dead,-,0,M,L2,-,,1,,,,,,,,,,,,,,,1,-,-
ATL,17-Mar-11,"Noted in photo review of 4/19/11 flight, reviewed sighting of 3/17/11 and gear was visible in photos.  Blue netting exiting right mouth trailing to fluke, red netting exiting left mouth trailing to flipper. No wraps. Shed gear, healthy resights until death in 2018 (see 22Jan18 event)",EN,NS,Recovered,Shed Gear,1,F,L3,L3,,,1,,,,,,,,,,,,,,0,Gillnet,1
ATL,27-Mar-11,"Entanglement scars and evidence of shipstrike; Lactating female (calved ~ 12/31/10) fractured right skull - last seen alive/healthy on 1/31/11 w/ calf. **Proximate COD = blunt trauma, Ultimate COD = neurologic - 03/04/19 ",VS,MT,Dead,-,0,M,L12,-,,,,,,,,,,,,,,,,1,1,-,-
ATL,27-Mar-11,Dependent calf of 1308 who was found dead on 3/27/11 - COD = SS. Calf last seen (w/mom) on 1/31/11,VS,SI,Unknown,-,0,M,L8,L8,,,,,,,,,,,,1,,,,,1,-,-
ATL,8-Apr-11,"Record added 10/30/13; Sighted with new, healed lacerations across back; Not injured as of 1/15/11, unable to see injured area on 1/23/11.  classify <3cm & unable to determine vessel size. Healthy resights.",VS,NS,Recovered,-,1,F,L5b,L5b,,,,,,1,,,,,,,,,,,0,-,-
ATL,22-Apr-11,"Constricting head wrap aft of blowholes, attachment points and remaining configuration unknown. Entanglement not noticed until animal reported entangled on September 26, 2011 in BOF. April sighting of entanglement discovered upon review. No resights post 11/9/11. Presumed dead in 2017. incl in  May 2013 - Dec 2016 ""Monitoring Inj Egs"" docs",EN,SI,Unknown,-,0,F,L2,L2,,1,,,,,,,,,,,,,,,1,-,-
ATL,22-Apr-11,"single line exiting both sides of mouth. Line from left mouth trailing past left fluke w/ no wraps. Line from right mouth crossed over back, under peduncle and over right fluke in a loose wrap. Disentangled, healthy resights.",EN,NS,Recovered,Disentangled,1,F,L3,-,,,1,,,,,,,,,,,,,,0,Pot/trap,-
ATL,29-Apr-11,Observed during photo review; red material r right mouthline/flipper; attachment point and configuration unclear - suspect mouth only w/ no wraps but unable to confirm configuration; confirmed gear free on 3/20/12. Healthy resights until new entanglement in 2013.,EN,NS,Recovered,Shed Gear,1,F,L10,L10,,,,,,,,,,,,,,1,,,0,-,-
ATL,29-Apr-11,Sighted w/ new entanglement injuries: wrapping scar across rostrum and extensive injuries to peduncle & leading fluke edges. No gear present. Subsequent sightings indicate injuries healing.,EN,NS,Recovered,-,1,F,L2,L2,,1,,,,,,,,,,,,,,,0,-,-
ATL,29-Apr-11,"Sighted with new, healing lacerations on left fluke tip. Documented on 1/23/11 with no injury, unable to see injured area on 4/19/11. Successfully reproductive & healthy resights.  classify <3cm & vessel 16-40ft.",VS,NS,Recovered,-,1,F,"L5b, L7b","L5b, L7b",,,,,,1,,,,,1,,,,,,0,-,-
ATL,19-Jul-11,"Dependent calf - 7 months old w/ fresh & healing constricting wrap injuries, no gear, mom not present (sighted w/ similar injuries & w/out calf on 9/3/11). **Resighted healthy in 2014. incl in  May 2013 - Jun 2017 ""Monitoring Inj Egs"" docs as Healthy. Originally determined to be SI based on L8 criteria until resighted in 2014 healthy",EN,NS,Recovered,-,1,F,"L2, L8","L2, L8",,1,,,,,,,,,,1,,,,,0,-,-
ATL,3-Aug-11,"Superficial prop marks on dorsal side, grey skin. incl in  May 2013 - Jun 2017 ""Monitoring Inj Egs"" docs as Decline,  but do not feel it is substantial and is on par with rest of population;  classify 3-10cm & vessel 40-65ft. Healthy resights.",VS,NS,Recovered,-,1,F,"L5b, L7b","L5b, L7b",,,,,,1,,,,,1,,,,,,0,-,-
ATL,3-Sep-11,"Sighted w/ new, major entanglement wounds & in poor condition; no longer w/ calf (see 7/19/11 event); right blowhole not functioning; Grey skin. Resighted in BOF, increased cyamid load. no resights post 9/28/11. Presumed dead in 2017. is incl in  May 2013 - Dec 2016 ""Monitoring Inj Egs"" docs",EN,SI,Decline,-,0,F,L2,L2,,1,,,,,,,,,,,,,,,1,-,-
ATL,18-Sep-11,"Entanglement involving gillnet mesh, floatline w/ green floats. Line through mouth, over back & wrapping peduncle, but shifting throughout observation. No response mounted. No resights. Presumed dead in 2017. incl in  May 2013 - Dec 2016 ""Monitoring Inj Egs"" docs",EN,PR,Unknown,-,0,F,L10,L10,,,,,,,,,,,,,,1,,,0.75,Gillnet,-
ATL,27-Sep-11,"Found while searching for another entangled whale. Attachment point at left mouthline and/or flipper with multiple lines draping over peduncle. Indications that earlier configuration involved head and body wraps; light - moderate cyamid load; skin sloughing; Disentanglement attempted, made contact with line along left flank, but unsure if a cut was actually made. Resighted in March 2012, unable to confirm if still entangled &/or configuration. Improved health. Nresights post March 2012. Presumed dead 2018.  incl in  May 2013 - Jun 2017 ""Monitoring Inj Egs"" docs as Inconclusive",EN,PR,Unknown,-,0,F,L10,L10,,,,,,,,,,,,,,1,,,0.75,-,-
ATL,26-Nov-11,"new, superficial, healed propeller scars on back that were not present in April 2011.  classify as 3-10cm deep & vessel >65ft. incl in  May 2013 - Jun 2015 ""Monitoring Inj Egs"" docs. Healthy resights",VS,NS,Recovered,-,1,F,"L5b, L7a","L5b, L7a",,,,,,1,,,,1,,,,,,,0,-,-
ATL,7-Jan-12,"Closed bridle; Partial disentanglement - cut made creating an open bridle, expect gear to shed over time; gillnet float line w/ red and black floats. Confirmed gear free in May 2017. Healthy resights. incl in  May 2013 - Jun 2017 ""Monitoring Inj Egs"" docs as Healthy (downgraded from Inconclusive in 2017)",EN,NS,Recovered,"Partial, 
Shed Gear",1,F,L3,L3,,,1,,,,,,,,,,,,,,0,Gillnet,1
ATL,17-Jan-12,"Record added 6/5/14. 2 long, superficial lacerations along left flank, widely spaced, 1 year old.  classify 3-10cm & vessel >65ft. Healthy resights.",VS,NS,Recovered,-,1,B,"L5b, L7a","L5b, L7a",,,,,,1,,,,1,,,,,,,0,-,-
ATL,19-Jan-12,"Open bridle - line exiting left mouth trailing to L flank, line exiting right mouth trailing ~10ft past fluke. No wraps. Shed gear, healthy resights. Nulliparous female.",EN,NS,Recovered,Shed Gear,1,B,L3,L3,,,1,,,,,,,,,,,,,,0,-,1
ATL,26-Jan-12,"Record added 6/5/14. Sighted with new, minor, healed lacerations on back; Not injured as of 9/1/11.  classify <3cm & unable to determine vessel size. Healthy resights.",VS,NS,Recovered,-,1,F,L5b,L5b,,,,,,1,,,,,,,,,,,0,-,-
ATL,26-Jan-12,"Record added 6/5/14. Sighted with new, minor, healed lacerations on fluke; Not injured as of 8/9/11, sighted on 1/7/12, but injured area not documented so couldn't determine if still uninjured at that point.  classify <3cm & vessel <16ft. Healthy resights",VS,NS,Recovered,-,1,F,"L5b, L7b","L5b, L7b",,,,,,1,,,,,1,,,,,,0,-,-
ATL,15-Feb-12,"Noticed entanglement using polecam in search for another animal; red mesh out of left mouth, full configuration unknown; red monofilament webbing, black line, black floats. Resighted 13Apr2012, line exiting left mouth, crossing aft of blowholes and down to right mouth/flipper. Disentanglement attempt unsuccessful. Resighted 09Sep2012, configuration now line exiting left mouth, tightly wrapping rostrum between callosity and blowholes, and entering right mouth. Noticeable health decline - skin lesions and sloughing. No addtional resights. Presumed dead 2018.  incl in  May 2013 - Jun 2017 ""Monitoring Inj Egs"" docs as Decline",EN,SI,Unknown,-,0,F,L10,L2,,1,,,,,,,,,,,,1,,,1,Net,-
ATL,4-Mar-12,"Sighted with new, minor, healed lacerations on back; Not injured as of 2/2/12.  healthy resight; Incl in  May 2013 - June 2014 ""Monitoring Inj Egs"" doc",VS,NS,Recovered,-,1,F,L5b,L5b,,,,,,1,,,,,,,,,,,0,-,-
ATL,4-May-12,"sighted w/ new extensive EN injuries (head/lip = healed, peduncle raw/healing). Unable to determine when event occurred since pre-injury sighting is in 2010, but injuries still appear raw in some places; Resighted again in 2017 in moderate condition. Incl in  May 2013 - Jun 2017 ""Monitoring Injured Eg"" docs as Inconclusive (upgraded from Decline in 2017). Additional resights indicated improved health.",EN,NS,Recovered,-,1,F,L2,L2,,1,,,,,,,,,,,,,,,0,-,-
ATL,18-May-12,"Whale surfaced under aft port sponson of 17ft  rhib @ <5 kts (600 rpms). Vessel was bumped towards starboard quarter. All 4 crew on board remained upright, but had to grab onto something to steady themselves. No damage to rhib. Confident no contact with propeller. No blood or visible injuries. Observed for 30 min post strike. Behavior appeared normal with slight avoidance. Resights indicate healthy. Event added 10/27/14. Healthy resights.",VS,NS,Recovered,-,1,F,L6c,L6c,,,,,,,,,1,,,,,,,,0,-,-
ATL,19-Jul-12,"Female, Reported on 7/23, limited necropsy on 7/25. Highly decomposed with multiple wraps of thick rope around peduncle. Unlikely to be able to ID by genetics experts agree death was peracute and a result of asphyxiation following underwater entrapment, considering the lack of evidence of injury to the soft tissues of the tail; gear analysis done by DFO, but no details released as of 8/29/12. Proximate COD = acute entanglement, Ultimate COD = peracute underwater entrapment. Not genetically matched to any known Catalog whale - 03/04/19 ",EN,MT,Dead,-,0,F,L2,-,,1,,,,,,,,,,,,,,,1,-,-
